Premises, Premises Frequency, Conclusion, Conclusion Frequency, Premise and Conclusion Frequency, Support, Confidence, Laplace, Gain, Ps, Lift, Conviction
Bag of Organic Bananas, 394930.0, Organic Hass Avocado, Organic Garlic, 18354.0, 6115.0, 0.0014070632966791236, 0.015483756615096347, 0.917986416391453, -0.18033995477608827, 0.0010232807688723576, 3.666303686934852, 1.0114375927244221
Bag of Organic Bananas, 394930.0, Pure Irish Butter, 35384.0, 6124.0, 0.001409134199323459, 0.01550654546375307, 0.9179883147807961, -0.18033788387344393, 6.69254011685091E-4, 1.9045437664999392, 1.0074806761116253
Banana, 527515.0, Feta Cheese Crumbles, 33800.0, 8188.0, 0.0018840612057577535, 0.015521833502364862, 0.893437415742372, -0.24087865177795045, 9.400310659730517E-4, 1.9957638282475156, 1.007866546801101
Banana, 527515.0, Large Lemon, Limes, 28998.0, 8198.0, 0.0018863622086959042, 0.015540790309280305, 0.8934394676785173, -0.24087635077501232, 0.001076451380486532, 2.3290986402372877, 1.0090083386918764
Banana, 527515.0, Red Raspberries, 27713.0, 8304.0, 0.0019107528398403012, 0.015741732462584004, 0.8934612182016585, -0.24085196014386792, 0.001136731914874223, 2.468606181317438, 1.0095147415357941
Banana, 527515.0, Organic Grade A Free Range Large Brown Eggs, 41812.0, 8417.0, 0.0019367541730414036, 0.01595594438072851, 0.8934844050801014, -0.24082595881066682, 7.68949788287618E-4, 1.6584576991888413, 1.0064377106487843
Bag of Organic Bananas, 394930.0, Organic Large Grade AA Brown Eggs, 26575.0, 6304.0, 0.0014505522522101709, 0.015962322436887548, 0.9180262825676602, -0.18029646582055722, 8.948684406996115E-4, 2.6103914171388576, 1.0100071443942455
Bag of Organic Bananas, 394930.0, Lime Sparkling Water, 48512.0, 6328.0, 0.0014560746592617324, 0.016023092699972145, 0.9180313449392421, -0.18029094341350566, 4.4168771423820446E-4, 1.4354233031143357, 1.0049396151579943
Bag of Organic Bananas, 394930.0, Organic Strawberries, Organic Whole Milk, 24767.0, 6337.0, 0.001458145561906068, 0.01604588154862887, 0.9180332433285853, -0.18028887251086131, 9.402670685972431E-4, 2.8156132775271216, 1.01051572159482
Banana, 527515.0, Shredded Parmesan, 37689.0, 8466.0, 0.0019480290874383417, 0.01604883273461418, 0.8934944595672137, -0.24081468389626987, 8.953796218068143E-4, 1.8505961870883956, 1.0074968992429973
Bag of Organic Bananas, 394930.0, Organic Hass Avocado, Organic Zucchini, 17109.0, 6365.0, 0.0014645883701328898, 0.016116780188894234, 0.9180391494287642, -0.1802824297026345, 0.0011068388186320746, 4.093892959442475, 1.012379512137986
Banana, 527515.0, Unsalted Butter, 37102.0, 8516.0, 0.001959534102129095, 0.016143616769191398, 0.8935047192479406, -0.24080317888157912, 9.232794794577339E-4, 1.8909774289620165, 1.0077312459396632
Bag of Organic Bananas, 394930.0, Blueberries, 58269.0, 6389.0, 0.0014701107771844513, 0.01617755045197883, 0.9180442118003459, -0.18027690729558293, 2.517047560025591E-4, 1.2065852857148538, 1.002815382422856
Bag of Organic Bananas, 394930.0, Clementines, Bag, 41303.0, 6424.0, 0.0014781642874679786, 0.016266173752310535, 0.9180515944255695, -0.18026885378529942, 6.145176847654149E-4, 1.7115383570576637, 1.006874157558108
Banana, 527515.0, Organic Ginger Root, 54094.0, 8607.0, 0.0019804732288662657, 0.01631612371212193, 0.8935233918668637, -0.24078223975484195, 4.6963398680964843E-4, 1.310843121979254, 1.0039332538753105
Bag of Organic Bananas, 394930.0, Whipped Cream Cheese, 32270.0, 6496.0, 0.0014947315086226633, 0.016448484541564327, 0.9180667815403152, -0.18025228656414471, 8.199651267808665E-4, 2.2151837270593493, 1.0091740472342687
Bag of Organic Bananas, 394930.0, Organic Reduced Fat Milk, 36869.0, 6545.0, 0.0015060064230196016, 0.016572557162028715, 0.9180771172156282, -0.1802410116497478, 7.350748540042559E-4, 1.9534891079153927, 1.0082253037458644
Banana, 527515.0, Garlic, 38537.0, 8801.0, 0.0020251126858663888, 0.016683885766281527, 0.8935631994280843, -0.24073760029784183, 9.487786770828665E-4, 1.8814909399315372, 1.0079491331733352
Bag of Organic Bananas, 394930.0, Organic Romaine Lettuce, 36028.0, 6604.0, 0.0015195823403546904, 0.016721950725445016, 0.9180895622124335, -0.1802274357324127, 7.662360991090674E-4, 2.017110137620295, 1.0085752929663148
Bag of Organic Bananas, 394930.0, Shredded Parmesan, 37689.0, 6606.0, 0.0015200425409423205, 0.016727014914035398, 0.918089984076732, -0.18022697553182507, 7.319647546009669E-4, 1.928797597505075, 1.0081917891192091
Banana, 527515.0, Green Beans, 30229.0, 8894.0, 0.00204651201319119, 0.016860184070595148, 0.8935822824342363, -0.24071620097051702, 0.0012022194955713156, 2.4239371668962137, 1.0100743374730443
Banana, 527515.0, Organic Avocado, Large Lemon, 25766.0, 8900.0, 0.0020478926149540802, 0.016871558154744414, 0.8935835135959236, -0.24071482036875413, 0.001328251177625896, 2.8457124739193724, 1.0111305842843552
Banana, 527515.0, Vanilla Almond Breeze Almond Milk, 32212.0, 8973.0, 0.00206468993640258, 0.01700994284522715, 0.8935984927297849, -0.24069802304730564, 0.0011650124552562836, 2.2949223245778243, 1.0097640379076032
Bag of Organic Bananas, 394930.0, Organic Strawberries, Organic Blueberries, 25025.0, 6725.0, 0.0015474244759063132, 0.017028334135163192, 0.9181150850024923, -0.18019959359686108, 0.0010241511971461345, 2.9572014064481085, 1.0114653094018997
Banana, 527515.0, Whole Milk, 36968.0, 8998.0, 0.0020704424437479564, 0.017057334862515757, 0.8936036225701484, -0.24069227053996026, 0.0010379304257727832, 2.005247791505842, 1.0086993753593598
Bag of Organic Bananas, 394930.0, Organic Baby Spinach, Organic Raspberries, 18808.0, 6758.0, 0.0015550177856022104, 0.017111893246904514, 0.9181220457634173, -0.18019200028716517, 0.0011617421082027522, 3.9540146390053694, 1.0130067368126596
Banana, 527515.0, Organic Strawberries, Organic Avocado, 25072.0, 9079.0, 0.0020890805675469765, 0.017210884998530847, 0.8936202432529262, -0.24067363241616124, 0.0013888224709587504, 2.9833008396837175, 1.0116421826995738
Banana, 527515.0, No Salt Added Black Beans, 29174.0, 9099.0, 0.002093682573423278, 0.017248798612361733, 0.8936243471252168, -0.24066903041028495, 0.001278856085314435, 2.569482710708845, 1.0107207730967152
Banana, 527515.0, Total 2% with Strawberry Lowfat Greek Strained Yogurt, 30866.0, 9105.0, 0.0020950631751861684, 0.017260172696511, 0.893625578286904, -0.24066764980852204, 0.0012329793203165055, 2.43023130911426, 1.0103363034095068
Bag of Organic Bananas, 394930.0, Organic Hass Avocado, Apple Honeycrisp Organic, 15920.0, 6830.0, 0.001571585006756895, 0.017294204036158306, 0.9181372328781627, -0.1801754330660105, 0.0012386974703787914, 4.721068934740296, 1.0138708934195846
Banana, 527515.0, Gala Apples, 25045.0, 9139.0, 0.0021028865851758804, 0.017324625840023505, 0.8936325548697985, -0.24065982639853234, 0.0014033825955040505, 3.0062538830728367, 1.0117655985745126
Bag of Organic Bananas, 394930.0, Organic Bosc Pear, 22137.0, 6903.0, 0.0015883823282053949, 0.01747904691970729, 0.9181526309250577, -0.18015863574456198, 0.0011254971904665707, 3.43148266968471, 1.012605651489359
Banana, 527515.0, Uncured Genoa Salami, 43261.0, 9330.0, 0.002146835741294558, 0.01768670085210847, 0.8936717468501754, -0.24061587724241365, 9.385609520275171E-4, 1.7767777333141772, 1.0078715538597334
Bag of Organic Bananas, 394930.0, Organic Milk, 28850.0, 7006.0, 0.0016120826584683466, 0.01773985263211202, 0.9181743569364298, -0.18013493541429904, 0.0010088285488886802, 2.6723111088155016, 1.011301954156743
Banana, 527515.0, Organic Reduced Fat 2% Milk, 49374.0, 9361.0, 0.002153968850402825, 0.017745466953546344, 0.8936781078522261, -0.24060874413330538, 7.749586692865568E-4, 1.56196732982729, 1.0064998377018632
Banana, 527515.0, Jalapeno Peppers, 44460.0, 9430.0, 0.0021698457706760647, 0.017876268921262903, 0.8936922662116292, -0.24059286721303216, 9.2808304834388E-4, 1.7473916164924204, 1.0077851798264226
Banana, 527515.0, Extra Virgin Olive Oil, 52323.0, 9475.0, 0.0021802002838977423, 0.017961574552382398, 0.8937014999242835, -0.24058251269981049, 7.188248695795484E-4, 1.491882416069602, 1.0060303514869058
Bag of Organic Bananas, 394930.0, Organic Hass Avocado, Organic Cucumber, 18287.0, 7099.0, 0.0016334819857931476, 0.017975337401564834, 0.9181939736263096, -0.18011353608697422, 0.0012511004294020432, 4.271863949741349, 1.014019498545118
Bag of Organic Bananas, 394930.0, Organic Roma Tomato, 30517.0, 7140.0, 0.0016429160978395654, 0.018079153267667687, 0.9182026218444286, -0.18010410197492782, 0.0010048049830373926, 2.574655196766009, 1.0112607677473289
Banana, 527515.0, Organic Italian Parsley Bunch, 63021.0, 9567.0, 0.0022013695109287285, 0.018135977176004472, 0.893720377736821, -0.2405613434727795, 4.412001784029388E-4, 1.250657803343176, 1.0037019653179988
Organic Strawberries, 275577.0, Organic Bell Pepper, 24331.0, 5000.0, 0.0011505014690753258, 0.018143749296929714, 0.9414526600408353, -0.1256701958682731, 7.954941775519417E-4, 3.24078264459969, 1.0127770017649043
Bag of Organic Bananas, 394930.0, Yellow Onions, 76929.0, 7168.0, 0.0016493589060663871, 0.018150051907933052, 0.9182085279446076, -0.180097659166701, 4.077189061216994E-5, 1.0253464004250075, 1.000456960257426
Banana, 527515.0, Grated Parmesan, 46932.0, 9575.0, 0.002203210313279249, 0.018151142621536828, 0.8937220192857372, -0.24055950267042897, 8.924049132681359E-4, 1.6808065585178167, 1.0074879912289538
Organic Strawberries, 275577.0, Banana, Cucumber Kirby, 32840.0, 5034.0, 0.001158324879065038, 0.018267126792148838, 0.9414600169468494, -0.1256623724582834, 6.791649820765076E-4, 2.417407813852929, 1.0109099261474912
Bag of Organic Bananas, 394930.0, Extra Virgin Olive Oil, 52323.0, 7253.0, 0.0016689174310406678, 0.018365279923024332, 0.9182264571772933, -0.18007810064172672, 5.748423954934619E-4, 1.5254140500573183, 1.0064440897620681
Bag of Organic Bananas, 394930.0, Red Vine Tomato, 56643.0, 7262.0, 0.0016709883336850032, 0.018388068771681056, 0.9182283555666365, -0.18007602973908238, 4.865820068593171E-4, 1.4108235458040823, 1.005454801086631
Banana, 527515.0, 2% Reduced Fat Milk, 38631.0, 9744.0, 0.002242097262933995, 0.018471512658407817, 0.8937566970065944, -0.2405206157207742, 0.0011631378448859829, 2.078018158449612, 1.0097628426801872
Organic Strawberries, 275577.0, Feta Cheese Crumbles, 33800.0, 5091.0, 0.0011714405958124967, 0.018473965534133836, 0.9414723505834027, -0.12564925674153593, 6.782735885587717E-4, 2.375342588985911, 1.0108979030892498
Organic Strawberries, 275577.0, Lime Sparkling Water, 48512.0, 5134.0, 0.0011813349084465446, 0.01863000177808743, 0.9414816549057149, -0.1256393624289019, 4.7350893637871294E-4, 1.6689623651353334, 1.0076091345140576
Banana, 527515.0, Organic Strawberries, Organic Baby Spinach, 39773.0, 9828.0, 0.0022614256876144607, 0.01863074983649754, 0.8937739332702158, -0.24050128729609377, 0.0011505703399914743, 2.035751722718417, 1.0096589238444262
Banana, 527515.0, Unsweetened Almondmilk, 51738.0, 9835.0, 0.002263036389671166, 0.018644019601338352, 0.8937753696255175, -0.24049967659403707, 8.179999585415534E-4, 1.5660756648897132, 1.0068671213448934
Organic Strawberries, 275577.0, Spring Water, 58312.0, 5142.0, 0.0011831757107970652, 0.018659031776962518, 0.941483385942424, -0.12563752162655137, 3.323604881053724E-4, 1.3906376840013461, 1.0053410828791844
Organic Strawberries, 275577.0, YoKids Squeezers Organic Low-Fat Yogurt, Strawberry, 20344.0, 5142.0, 0.0011831757107970652, 0.018659031776962518, 0.941483385942424, -0.12563752162655137, 8.863416990938171E-4, 3.9859843014887186, 1.0142436440057112
Bag of Organic Bananas, 394930.0, Organic Hass Avocado, Organic Yellow Onion, 20658.0, 7387.0, 0.0016997508704118865, 0.01870458055858, 0.9182547220852921, -0.1800472672023555, 0.0012677916539232644, 3.9349799831314813, 1.0142170934588584
Bag of Organic Bananas, 394930.0, Organic Baby Broccoli, 33143.0, 7428.0, 0.001709184982458304, 0.018808396424682856, 0.918263370303411, -0.18003783309030907, 0.0010161641521706476, 2.466282264198123, 1.0113965328953325
Organic Strawberries, 275577.0, Watermelon Chunks, 25388.0, 5193.0, 0.0011949108257816334, 0.0188440980197912, 0.9414944213014453, -0.1256257865115668, 8.244811222266756E-4, 3.2257424669627066, 1.0132520343955254
Organic Strawberries, 275577.0, Organic Hass Avocado, Organic Lemon, 22027.0, 5236.0, 0.0012048051384156812, 0.0190001342637448, 0.9415037256237575, -0.12561589219893277, 8.83414911528764E-4, 3.748729854313828, 1.0142015463798504
Banana, 527515.0, Unsweetened Original Almond Breeze Almond Milk, 36048.0, 10072.0, 0.0023175701593053364, 0.019093295925234354, 0.893824000512163, -0.24044514282440288, 0.0013107536362592142, 2.301879345696007, 1.0110088354875448
Organic Strawberries, 275577.0, Organic Hothouse Cucumbers, 24818.0, 5283.0, 0.0012156198522249894, 0.019170685507135937, 0.9415138954644243, -0.12560507748512345, 8.53506870389991E-4, 3.357018149597582, 1.0137231383853909
Bag of Organic Bananas, 394930.0, Organic Broccoli Florets, 34248.0, 7573.0, 0.0017425495250614886, 0.01917555009748563, 0.9182939554650517, -0.1800044685477059, 0.0010264231214259802, 2.4332988090024474, 1.0115158989317914
Bag of Organic Bananas, 394930.0, Red Peppers, 58185.0, 7580.0, 0.001744160227118194, 0.019193274757551972, 0.9182954319900963, -0.18000285784564918, 5.275106477111613E-4, 1.433576484667227, 1.0059184842564037
Bag of Organic Bananas, 394930.0, Organic Roasted Turkey Breast, 29507.0, 7586.0, 0.0017455408288810845, 0.01920846732332312, 0.9182966975829918, -0.1800014772438863, 0.0011285488354194823, 2.829114230620428, 1.0126621178303095
Banana, 527515.0, Lime Sparkling Water, 48512.0, 10170.0, 0.002340119988099213, 0.019279072633005698, 0.893844109486388, -0.240422592995609, 9.85185368536034E-4, 1.7271091566422963, 1.008276000799983
Organic Strawberries, 275577.0, Organic Broccoli Florets, 34248.0, 5336.0, 0.0012278151677971878, 0.019363009249683392, 0.9415253635826228, -0.12559288216955125, 7.281115090863718E-4, 2.4570866080204916, 1.0117092609144995
Organic Strawberries, 275577.0, Organic Whole Strawberries, 32658.0, 5343.0, 0.0012294258698538933, 0.019388410498699094, 0.9415268782397436, -0.12559127146749455, 7.529214875198059E-4, 2.5800935215574086, 1.0121085608516265
Organic Strawberries, 275577.0, Bag of Organic Bananas, Organic Zucchini, 23673.0, 5352.0, 0.001231496772498229, 0.019421069247433566, 0.9415288256560413, -0.1255892005648502, 8.860901878024468E-4, 3.565354069850387, 1.0142506682060004
Bag of Organic Bananas, 394930.0, Grape White/Green Seedless, 40498.0, 7693.0, 0.0017701615603192963, 0.019479401412908617, 0.9183192673229611, -0.1799768565124481, 9.233475246258012E-4, 2.0903781535335906, 1.0103626580906384
Bag of Organic Bananas, 394930.0, Organic Large Brown Grade AA Cage Free Eggs, 33242.0, 7697.0, 0.0017710819614945566, 0.01948952979008938, 0.9183201110515579, -0.17997593611127283, 0.0010759910391151019, 2.5479860324340575, 1.012075889225899
Organic Strawberries, 275577.0, Organic Carrot Bunch, 37562.0, 5408.0, 0.0012443823889518725, 0.01962427923955918, 0.9415409429130059, -0.12557631494839658, 6.963250183464162E-4, 2.270533078639494, 1.0112010648272276
Bag of Organic Bananas, 394930.0, Small Hass Avocado, 52124.0, 7771.0, 0.0017881093832368715, 0.01967690476793356, 0.9183357200306019, -0.17995890868953052, 6.981954418943919E-4, 1.640596853944637, 1.0078373722811236
Bag of Organic Bananas, 394930.0, Sparkling Natural Mineral Water, 44737.0, 7773.0, 0.0017885695838245016, 0.01968196895652394, 0.9183361418949004, -0.17995844848894288, 8.531179685639977E-4, 1.911985135999174, 1.0095764556142321
Organic Strawberries, 275577.0, Organic Baby Broccoli, 33143.0, 5425.0, 0.0012482940939467285, 0.01968596798716874, 0.941544621366013, -0.12557240324340171, 7.64713202780746E-4, 2.581355294947477, 1.0123019293363518
Banana, 527515.0, Raspberries, 60919.0, 10418.0, 0.002397184860965349, 0.019749201444508688, 0.8938949975027937, -0.24036552812274287, 6.957241483752825E-4, 1.4088981562884335, 1.0058471991596794
Organic Strawberries, 275577.0, Organic Baby Spinach, Organic Avocado, 32291.0, 5449.0, 0.0012538165009982902, 0.019773057983794005, 0.9415498144761408, -0.12556688083635015, 7.826669201926678E-4, 2.6611856448102524, 1.0125918691551408
Bag of Organic Bananas, 394930.0, Clementines, 32194.0, 7818.0, 0.0017989240970461796, 0.01979591319980756, 0.9183456338416165, -0.1799480939757212, 0.001125746876810208, 2.672289024301201, 1.0126382500415452
Organic Strawberries, 275577.0, 100% Raw Coconut Water, 39271.0, 5515.0, 0.0012690031203900845, 0.020012555474513475, 0.941564095528992, -0.12555169421695836, 6.9601017536461E-4, 2.21469239963097, 1.0112004361866256
Organic Baby Spinach, 251705.0, Uncured Genoa Salami, 43261.0, 5055.0, 0.0011631569852351544, 0.020083033710097137, 0.9463528648200945, -0.1146716319242068, 5.866258802761285E-4, 2.017509506824996, 1.0103362481187688
Organic Baby Spinach, 251705.0, Banana, Organic Whole Milk, 32685.0, 5060.0, 0.0011643074867042297, 0.02010289823404382, 0.9463539523355047, -0.11467048142273772, 7.287207188166228E-4, 2.6729633968235063, 1.0128401952695065
Organic Strawberries, 275577.0, Organic Baby Spinach, Organic Raspberries, 18808.0, 5547.0, 0.0012763663297921666, 0.020128675470013825, 0.9415710196758288, -0.12554433100755627, 0.0010019436945132298, 4.651097124312668, 1.0161255348007243
Banana, 527515.0, Orange Bell Pepper, 41052.0, 10624.0, 0.0024445855214912525, 0.020139711666966816, 0.8939372673873885, -0.24031812746221695, 0.0012980078499397263, 2.1320714524148094, 1.0109134276922918
Organic Strawberries, 275577.0, Bag of Organic Bananas, Organic Yellow Onion, 25574.0, 5559.0, 0.0012791275333179472, 0.020172220468326455, 0.9415736162308926, -0.1255415698040305, 9.05983952149108E-4, 3.427976783926428, 1.014581782485417
Bag of Organic Bananas, 394930.0, Uncured Genoa Salami, 43261.0, 7971.0, 0.0018341294419998845, 0.02018332362697187, 0.9183779064604509, -0.17991288863076751, 9.295410179261947E-4, 2.027584471775721, 1.0104396618907352
Organic Strawberries, 275577.0, Broccoli Crown, 44976.0, 5591.0, 0.0012864907427200293, 0.02028834046382681, 0.9415805403777298, -0.1255342065946284, 6.302576267956644E-4, 1.9604172838913931, 1.0101451784843574
Bag of Organic Bananas, 394930.0, Organic Russet Potato, 33708.0, 8042.0, 0.0018504665628607541, 0.02036310232193047, 0.9183928826430473, -0.17989655150990663, 0.001145631570635056, 2.6253897483401447, 1.0128689330178284
